Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
PILANIINVS,Pilani Investment and Industries Corporation Limited,Updates,"Pilani Investment and Industries Corporation Limited has informed the Exchange regarding 'Disclosure under Regulation 7 (1) (b) of SEBI (Prohibition of Insider Trading) Regulations, 2015'.",30-Dec-2025 16:11:33,https://nsearchives.nseindia.com/corporate/PILANIINVS_30122025161122_Pilani_Essel_FormB_30122025.pdf,0.9761,0.07668067226890757,0.26883992552757263,0.026598331316479096,Neutral
KUNDANMM,Kundan Minerals and Metals Limited,Trading Window,"Kundan Minerals and Metals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 16:10:26,https://nsearchives.nseindia.com/corporate/EASTSUGIND_30122025161017_KMM_NEW.pdf,-0.0516,-0.012301587301587293,-0.29386717081069946,0.38881167852045995,Negative
VCL,Vaxtex Cotfab Limited,Resignation of Independent director,VAXTEX COTFAB LIMITED has informed the Exchange about Resignation of Independent director.,30-Dec-2025 16:08:45,https://nsearchives.nseindia.com/corporate/VCL_ROID_74525_KMP_Doc.zip,-0.7213,-0.023809523809523808,-0.03970769792795181,0.4881380400783959,Negative
ALKEM,Alkem Laboratories Limited,Action(s) initiated or orders passed,Alkem Laboratories Limited has informed the Exchange about Action(s) initiated or orders passed,30-Dec-2025 16:08:13,https://nsearchives.nseindia.com/corporate/ALKEM_30122025160612_Reg30RegulatoryOrder3012025_Signed.pdf,0.7638,0.09085497835497836,-0.23067550361156464,0.1484854026432419,Neutral
REFEX,Refex Industries Limited,Cessation,"Refex Industries Limited has informed the Exchange regarding Cessation of Mr. Gagan Bihari Pattnaik as Vice-President (ESG & Sustainability), in the category of  senior managerial person .w.e.f. December 29, 2025.",30-Dec-2025 16:08:11,https://nsearchives.nseindia.com/corporate/REFEX2002_30122025160802_RIL_Reg30_SMP_Resign_Dec2025_sd.pdf,0.7845,0.06277056277056277,0.07187189161777496,0.0733300978834237,Neutral
NYKAA,FSN E-Commerce Ventures Limited,Copy of Newspaper Publication,FSN E Commerce Ventures Limited has informed the Exchange about Copy of Newspaper Publication pertaining to the Notice of Postal Ballot.,30-Dec-2025 16:08:00,https://nsearchives.nseindia.com/corporate/NYKAA_30122025160745_Newspaper_Publication_FN_Reappointment.pdf,-0.4215,-0.02857142857142857,0.15790975093841553,0.3715280557700566,Negative
POCL,Pondy Oxides & Chemicals Limited,Copy of Newspaper Publication,Pondy Oxides & Chemicals Limited has informed the Exchange about Copy of Newspaper Publication,30-Dec-2025 16:07:18,https://nsearchives.nseindia.com/corporate/POCL_30122025160633_3rdNewspaperADsd.pdf,-0.5846,0.10457551707551707,0.12020925432443619,0.3951807591016574,Negative
SOLARWORLD,Solarworld Energy Solutions Limited,Trading Window,"Solarworld Energy Solutions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 16:07:13,https://nsearchives.nseindia.com/corporate/SUNSHINE123_30122025160658_TradingWindowClosureIntimation.pdf,0.9493,-0.00623249299719888,-0.028728649020195007,0.07109523871818177,Neutral
ETHOSLTD,Ethos Limited,Trading Window,"Ethos Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 16:01:59,https://nsearchives.nseindia.com/corporate/ETHOS_30122025160149_Closure_of_Trading_Window.pdf,0.8126,-0.013452380952380952,-0.0046849921345710754,0.10070462531092622,Neutral
SFL,Sheela Foam Limited,Shareholders meeting,Sheela Foam Limited has informed the Exchange regarding Notice of Postal Ballot,30-Dec-2025 16:01:15,https://nsearchives.nseindia.com/corporate/SFL_30122025160106_Intimation_to_SE_regarding_Postal_Ballot_notice_Final.pdf,0.8934,0.02084956709956711,-0.042155079543590546,0.08301252645270904,Neutral
GMMPFAUDLR,GMM Pfaudler Limited,Trading Window,"GMM Pfaudler Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 16:02:35,https://nsearchives.nseindia.com/corporate/GMMPFAUDLR_30122025160220_Windowclosure31122025.pdf,0.7579,0.0010504201680672281,-0.029228273779153824,0.11761833660691473,Neutral
SHAH,Shah Metacorp Limited,General Updates,Shah Metacorp Limited has informed the Exchange about General Updates,30-Dec-2025 16:03:58,https://nsearchives.nseindia.com/corporate/GAL_30122025160206_Intimation_for_receipt_of_TP_.pdf,0.9169,0.024458874458874468,0.12710751593112946,0.16590229058758527,Neutral
AWHCL,Antony Waste Handling Cell Limited,Incorporation,Antony Waste Handling Cell Limited has informed the Exchange about Incorporation of SPV Company.,30-Dec-2025 15:56:31,https://nsearchives.nseindia.com/corporate/AWHCLP_30122025155556_AWHCLIncorporationofSPV.pdf,0.7783,-0.042857142857142844,-0.03524443134665489,0.12280218987145591,Neutral
ANGELONE,Angel One Limited,ESOP/ESOS/ESPS,Angel One Limited has informed the Exchange regarding Allotment of 16140  Shares.,30-Dec-2025 15:55:54,https://nsearchives.nseindia.com/corporate/ANGEL8896_30122025155508_December302025intimationofallotment.pdf,0.9571,-0.08670634920634919,-0.0026563890278339386,0.07873009887732685,Neutral
MODIS,Modis Navnirman Limited,Trading Window,"Modis Navnirman Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:55:45,https://nsearchives.nseindia.com/corporate/MODIS_30122025155456_Trading_window_Closer_Intimation-output.pdf,0.3182,-0.04598214285714286,0.06607778370380402,0.21312451501318386,Negative
PACEDIGITK,Pace Digitek Limited,Trading Window,"Pace Digitek Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:56:17,https://nsearchives.nseindia.com/corporate/PACE_30122025155604_ClosureofTradingWindowPDF.pdf,0.34,-0.057908163265306116,-0.04811650514602661,0.23858599320966367,Negative
HMAAGRO,HMA Agro Industries Limited,General Updates,Hma Agro Industries Limited has informed the Exchange about General Updates,30-Dec-2025 15:52:28,https://nsearchives.nseindia.com/corporate/HMA_30122025155219_CoverLetterofReConstitutionCommittee.pdf,-0.8402,-0.04415584415584415,-0.008079644292593002,0.5208981115930073,Negative
SOBHA,Sobha Limited,Credit Rating- Revision,Sobha Limited has informed the Exchange about Credit Rating- Revision,30-Dec-2025 15:52:57,https://nsearchives.nseindia.com/corporate/SOBHA_30122025155237_Credit_rating_-_ICRA.pdf,0.9818,0.07084830063553468,0.09688416123390198,0.01611164565091966,Neutral
VCL,Vaxtex Cotfab Limited,Resignation,"Vaxtex Cotfab Limited has informed the Exchange regarding Resignation of Mr Harsh Kothari and Ravi modi  as Non- Executive Independent Director of the company w.e.f. December 29, 2025.",30-Dec-2025 15:54:49,https://nsearchives.nseindia.com/corporate/VCL_30122025155401_IntimationunderReg30VCLsigned.pdf,-0.9961,-0.022010869565217386,-0.0919782817363739,0.5763746984010157,Negative
BOSCHLTD,Bosch Limited,Copy of Newspaper Publication,Bosch Limited has informed the Exchange about Copy of Newspaper Publication,30-Dec-2025 15:54:23,https://nsearchives.nseindia.com/corporate/BOSCHLTD1_30122025155335_lettertosedated30dec2025sig.pdf,0.9935,0.08758396775638153,0.08121737837791443,0.013800303456951934,Neutral
ASHAPURMIN,Ashapura Minechem Limited,Trading Window,"Ashapura Minechem Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:50:43,https://nsearchives.nseindia.com/corporate/ASHAPURMIN_30122025154655_Intimation_of_Closure_of_Trading_Window.pdf,0.8779,0.03373015873015873,0.09439417719841003,0.050170839527485855,Neutral
PVP,PVP Ventures Limited,Trading Window,"PVP Ventures Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:51:08,https://nsearchives.nseindia.com/corporate/Pvpchennai_30122025155058_Intimation_of_Closure_of_Trading_Window_311225-_PVPVL.pdf,0.7845,0.0065476190476190434,0.08356858044862747,0.08164736729505517,Neutral
UYFINCORP,U. Y. Fincorp Limited,Trading Window,"U. Y. Fincorp Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:50:08,https://nsearchives.nseindia.com/corporate/UYFINCORP_30122025154957_UYFL_Closure_of_Trading_Window.PDF,0.3612,-0.058571428571428566,-0.010112158954143524,0.22393923197175772,Negative
MARINE,Marine Electricals (India) Limited,Trading Window,"Marine Electricals (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:49:37,https://nsearchives.nseindia.com/corporate/MARINE_30122025154440_Signed_Trading_Window_Closure_for_quarter_ended_December_2025.pdf,0.296,-0.030654761904761907,0.03620297461748123,0.22307834906166507,Negative
SHREECEM,SHREE CEMENT LIMITED,General Updates,"SHREE CEMENT LIMITED has informed the Exchange about receipt of GST demand order from the Assistant Commissioner, Central Excise, Gulbarga Division, Karnataka",30-Dec-2025 15:49:33,https://nsearchives.nseindia.com/corporate/SHREECEM_30122025154900_NSE_BSE_Demand_order_301225.pdf,-0.9253,-0.015535714285714285,-0.05657293274998665,0.5485498056520308,Negative
VEDL,Vedanta Limited,Action(s) taken or orders passed,Vedanta Limited has informed the Exchange about Action(s) taken or orders passed,30-Dec-2025 15:47:23,https://nsearchives.nseindia.com/corporate/VEDL_30122025154613_VEDLSE_IntimationAluminiumGSTOrder29December2025finalSigned.pdf,0.9062,-0.06648351648351648,-0.09200885146856308,0.10963640643636605,Neutral
SRF,SRF Limited,Action(s) taken or orders passed,SRF Limited has informed the Exchange about Action(s) taken or orders passed,30-Dec-2025 15:44:20,https://nsearchives.nseindia.com/corporate/ekta_maheshwari_30122025154310_Intimation30122025.pdf,0.8178,0.07817460317460317,-0.0391363725066185,0.08963358354062312,Neutral
GOPAL,Gopal Snacks Limited,Trading Window,"Gopal Snacks Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:46:56,https://nsearchives.nseindia.com/corporate/GOPALSNACKS_30122025154640_TWC.pdf,0.7964,-0.02976190476190476,-0.0345134362578392,0.11546854490651973,Neutral
NATIONALUM,National Aluminium Company Limited,Updates,National Aluminium Company Limited has informed the Exchange regarding 'Comments of Board on the fine levied by the Stock Exchanges.'.,30-Dec-2025 15:42:09,https://nsearchives.nseindia.com/corporate/bharatsahu_30122025154110_SELetterComments.pdf,0.9818,0.18835263835263838,-0.20463073253631592,0.06714167316183922,Neutral
OBEROIRLTY,Oberoi Realty Limited,Trading Window,"Oberoi Realty Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:41:14,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_30122025154002_Trading_Window_Closure_Dec_2025.pdf,-0.5574,-0.039285714285714285,0.011107772588729858,0.44442390545947213,Negative
SUPRIYA,Supriya Lifescience Limited,Credit Rating,Supriya Lifescience Limited has informed the Exchange about Credit Rating,30-Dec-2025 15:39:41,https://nsearchives.nseindia.com/corporate/SUPRIYA_30122025153827_IntimationofCreditRating301225.pdf,0.8625,0.03160173160173161,0.015415452420711517,0.0741948718332496,Neutral
FLEXITUFF,Flexituff Ventures International Limited,Trading Window,"Flexituff Ventures International Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:41:08,https://nsearchives.nseindia.com/corporate/FLEXITUFF_30122025154049_Closure_of_trading_window_30-12-2025.pdf,0.802,-0.01780045351473922,-0.031004860997200012,0.11080882043856069,Neutral
RBLBANK,RBL Bank Limited,Appointment,"RBL Bank Limited has informed the Exchange regarding Appointment of Mr Deepak Ruiya as Chief Financial Officer of the company w.e.f. December 30, 2025.",30-Dec-2025 15:36:37,https://nsearchives.nseindia.com/corporate/RBLBANK_30122025153559_OutcomeofBMandOtherDisclosure30122025.pdf,0.9937,0.08085878085878086,0.5426586270332336,0.3002713549848131,Positive
RTNPOWER,RattanIndia Power Limited,Trading Window,"RattanIndia Power Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:39:34,https://nsearchives.nseindia.com/corporate/RTNPOWER_30122025153906_RPlTWC31122025.pdf,0.8402,-0.0675595238095238,0.022375695407390594,0.09784326882433325,Neutral
NIRAJISPAT,Niraj Ispat Industries Limited,Trading Window,"Niraj Ispat Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:36:36,https://nsearchives.nseindia.com/corporate/NIRAJISPAT_30122025153613_Closure_of_Trading_Window.pdf,0.3182,0.02767857142857143,-0.2169255018234253,0.2691356654712132,Negative
AMANTA,Amanta Healthcare Limited,Agreements,Amanta Healthcare Limited has informed the Exchange about Agreements,30-Dec-2025 15:36:17,https://nsearchives.nseindia.com/corporate/AMANTA_30122025153435_Intimation.pdf,0.5994,0.0709183673469388,0.03990233317017555,0.1259885438266761,Neutral
STLTECH,Sterlite Technologies Limited,Trading Window,"Sterlite Technologies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:35:48,https://nsearchives.nseindia.com/corporate/STLTECH_30122025153517_SETradingwindowclosureIntimation_Signed.pdf,0.8481,0.016071428571428566,0.06063583120703697,0.06959506884281122,Neutral
BOHRAIND,Bohra Industries Limited,Trading Window,"Bohra Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:35:04,https://nsearchives.nseindia.com/corporate/BOHRAINDUSTRIES_30122025153442_Intimation_trading_window_closure_signed.pdf,0.8591,0.039285714285714285,0.030108138918876648,0.06982778687732558,Neutral
RBLBANK,RBL Bank Limited,Change in Management,RBL Bank Limited has informed the Exchange about change in Management,30-Dec-2025 15:33:31,https://nsearchives.nseindia.com/corporate/RBLBANK_30122025153312_OutcomeofBMandOtherDisclosure30122025.pdf,0.9937,0.0831048581048581,0.5494413375854492,0.30242624377101135,Positive
ITI,ITI Limited,Press Release,"ITI Limited has informed the Exchange regarding a press release dated December 30, 2025, titled ""ITI Limited wins project in Himachal Pradesh."".",30-Dec-2025 15:34:45,https://nsearchives.nseindia.com/corporate/ITI_30122025153430_SE_Intimation_Press_Release_Signed.pdf,0.9933,0.12347035040431265,0.25393420457839966,0.03650530343447733,Neutral
RBLBANK,RBL Bank Limited,Change in Director(s),RBL Bank Limited has informed the Exchange regarding Change in Director(s) of the company.,30-Dec-2025 15:30:23,https://nsearchives.nseindia.com/corporate/RBLBANK_30122025152957_OutcomeofBMandOtherDisclosure30122025.pdf,0.9937,0.0831048581048581,0.5505521893501282,0.3027109304556198,Positive
CROMPTON,Crompton Greaves Consumer Electricals Limited,Updates,"Crompton Greaves Consumer Electricals Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Product Launch'.",30-Dec-2025 15:29:46,https://nsearchives.nseindia.com/corporate/Crompton123_30122025152937_IntimationofProductLaunch.pdf,0.3919,0.047213203463203464,0.01722913235425949,0.18826463348502975,Neutral
AVROIND,AVRO INDIA LIMITED,Trading Window,"AVRO INDIA LIMITED has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:30:46,https://nsearchives.nseindia.com/corporate/AVONMPL_30122025153040_TradingWindow.pdf,0.6208,-0.05255102040816327,0.04630328342318535,0.14371775352994398,Neutral
TNPETRO,Tamilnadu PetroProducts Limited,Updates,"Tamilnadu PetroProducts Limited has informed the Exchange regarding 'Transfer of shares under ""Speical Window for Re-lodgement of Transfer reqeust of physical shares'.",30-Dec-2025 15:28:46,https://nsearchives.nseindia.com/corporate/TPLSECTL_30122025152835_SDTransferofsharesunderspeicalwindowforrelodgement.pdf,0.7717,0.029279811097992922,-0.022008385509252548,0.10671973940902676,Neutral
NIVABUPA,Niva Bupa Health Insurance Company Limited,Updates,"Niva Bupa Health Insurance Company Limited has informed the Exchange regarding allotment of 88,000 Equity shares under Niva Bupa Employee Stock Option Plan 2020.",30-Dec-2025 15:26:55,https://nsearchives.nseindia.com/corporate/MAXBUPA_30122025152556_Disclosure_Reg_30-_Intimation_shares_allotment_ESOP.pdf,0.8885,-0.07142857142857142,0.03503861650824547,0.08339909320537534,Neutral
RBLBANK,RBL Bank Limited,Outcome of Board Meeting,"RBL Bank Limited has informed the Exchange regarding  Board meeting held on December 30, 2025 and other disclosure.",30-Dec-2025 15:25:36,https://nsearchives.nseindia.com/corporate/RBLBANK_30122025152518_OutcomeofBMandOtherDisclosure30122025.pdf,0.9937,0.07748040248040247,0.5466028451919556,0.3005923017523366,Positive
HMAAGRO,HMA Agro Industries Limited,Outcome of Board Meeting,"Hma Agro Industries Limited has informed the Exchange regarding  Board meeting held on December 30, 2025.",30-Dec-2025 15:26:10,https://nsearchives.nseindia.com/corporate/HMA_30122025152601_OUTCOMEOFBM30122025.pdf,0.9886,0.0017857142857142885,0.013889461755752563,0.04901308880703786,Neutral
ARVSMART,Arvind SmartSpaces Limited,Copy of Newspaper Publication,Arvind SmartSpaces Limited has informed the Exchange about Copy of Newspaper Publication,30-Dec-2025 15:26:31,https://nsearchives.nseindia.com/corporate/539301_30122025152624_NewspaperAdvertisementPostalBallot30122025.pdf,0.7351,-0.0380952380952381,0.18355438113212585,0.07795462979191825,Neutral
NIVABUPA,Niva Bupa Health Insurance Company Limited,Trading Window,"Niva Bupa Health Insurance Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:24:37,https://nsearchives.nseindia.com/corporate/MAXBUPA_30122025152409_Intimation_-_Trading_Window_Closure.pdf,-0.1531,0.007440476190476199,-0.04976440966129303,0.3492223566569033,Negative
SEQUENT,Sequent Scientific Limited,General Updates,Sequent Scientific Limited has informed the Exchange about Allotment  of ESOP,30-Dec-2025 15:22:50,https://nsearchives.nseindia.com/corporate/SEQUENT1_30122025152245_ESOP_SE_intimation_Dec_2025_2.pdf,0.9493,-0.07465986394557823,0.16380687057971954,0.036654414718694406,Neutral
INFY,Infosys Limited,General Updates,Infosys Limited has informed the Exchange about General Updates,30-Dec-2025 15:18:42,https://nsearchives.nseindia.com/corporate/Infosys_30122025151805_letter_December302025.pdf,0.6784,-0.0011160714285714263,-0.09333709627389908,0.1535940490326711,Neutral
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,Action(s) initiated or orders passed,JB Chemicals & Pharmaceuticals Limited has informed the Exchange about Receipt of Order,30-Dec-2025 15:18:28,https://nsearchives.nseindia.com/corporate/JBCHEPHARM_30122025151818_NSEStock_Exchange_Intimation_Order29122025.pdf,0.8402,0.025510204081632657,0.1075318232178688,0.057925932534555996,Neutral
HYUNDAI,Hyundai Motor India Limited,Press Release,"Hyundai Motor India Limited has informed the Exchange regarding a press release dated December 30, 2025, titled ""Press Release- Launch of Hyundai Prime Taxi Range"".",30-Dec-2025 15:14:53,https://nsearchives.nseindia.com/corporate/HMILNSE_30122025151431_Launch_of_Hyundai_Prime_Taxi_Range_Press_Release.pdf,0.9966,0.14472411186696907,0.3429359793663025,0.06383314451218014,Neutral
DCXINDIA,DCX Systems Limited,Trading Window,"Dcx Systems Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:13:49,https://nsearchives.nseindia.com/corporate/DCX_2022_30122025151333_Closureoftradingwindow.pdf,0.7351,-0.011210317460317453,-0.006343066692352295,0.12002899426770586,Neutral
CIPLA,Cipla Limited,Change in Management,Cipla Limited has informed the Exchange about change in Management,30-Dec-2025 15:13:16,https://nsearchives.nseindia.com/corporate/CIPLA_30122025151301_signedrajumistry.pdf,-0.128,-0.07991071428571428,-0.0011258982121944427,0.3482520481486406,Negative
RVNL,Rail Vikas Nigam Limited,Price movement,"Significant movement in price has been observed in Rail Vikas Nigam Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Rail Vikas Nigam Limited has submitted their response.",30-Dec-2025 15:12:01,https://nsearchives.nseindia.com/corporate/RVNL_30122025150604_nse_clarification_30122025.pdf,0.9269,0.09945887445887448,0.1273537576198578,0.016522398198683064,Neutral
SECMARK,SecMark Consultancy Limited,Memorandum of Understanding/Agreements,"Pursuant to Regulation 30 of SEBI (LODR) Regulations 2015, we wish to inform you that the Company has entered into following agreements: i. Software Purchase Agreement with Codifi Finserv Private Limited and Codifi Soft Tech Private Limited dated December 30, 2025 to purchase the ""trading web and mobile platform"" and trading middleware software and software application. ii. Consultancy agreement dated December 30, 2025 with Mr. Pradeep Kuppusamy and Mr. Raghu Ram Rajamani for the services with respect to further developing, maintaining and enhancing the software application purchase from Codifi Finserv Private Limited and Codifi Soft Tech Private Limited through Agreement. iii. Deed of Assignment of Trademark with Codifi Finserv Private Limited dated December 30, 2025 to assign and transfer the Company the trademark and goodwill of the trademark pertaining to software.",30-Dec-2025 15:11:23,https://nsearchives.nseindia.com/corporate/SECMARK_30122025151016_Secmark_Agreement_Reg_30.pdf,0.9986,0.04824175824175824,-0.04188177362084389,0.051165153776207395,Neutral
CCL,CCL Products (India) Limited,Trading Window,"CCL Products (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:10:55,https://nsearchives.nseindia.com/corporate/CCL_30122025151016_TWC.pdf,-0.7096,-0.06515873015873015,-0.07253028452396393,0.50855886333774,Negative
TVVISION,TV Vision Limited,General Updates,TV Vision Limited has informed the Exchange about General Updates,30-Dec-2025 15:09:38,https://nsearchives.nseindia.com/corporate/TVVISION_30122025150228_Intimation_of_copy_of_Petition_filed_TV_Vision.pdf,0.8283,-0.013988095238095232,-0.0069955140352249146,0.09742888619587531,Neutral
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,Copy of Newspaper Publication,Deepak Fertilizers And Petrochemicals Corporation Limited has informed the Exchange about Copy of Newspaper Publication,30-Dec-2025 15:08:19,https://nsearchives.nseindia.com/corporate/DEEPAKFERT_30122025150802_IntimationNewspaperPublication.pdf,0.9922,0.014799783549783558,0.037311628460884094,0.16034403290591198,Neutral
JAGRAN,Jagran Prakashan Limited,General Updates,"Jagran Prakashan Limited has informed the Exchange regarding Disclosure under Regulation 30 of SEBI (LODR), 2015.",30-Dec-2025 15:08:16,https://nsearchives.nseindia.com/corporate/JAGRAN_30122025150748_JPLREGULATION30DISCLOSURE30122025.pdf,0.9477,0.08162698412698412,-0.10925603657960892,0.07403024563936017,Neutral
RTNINDIA,RattanIndia Enterprises Limited,Trading Window,"RattanIndia Enterprises Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 15:06:09,https://nsearchives.nseindia.com/corporate/RTNINDIA_30122025150437_RELTWC3112.pdf,0.8957,-0.060714285714285714,0.007875800132751465,0.08623647954123359,Neutral
GLOBE,GLOBE ENTERPRISES (INDIA) LIMITED,Updates,"GLOBE ENTERPRISES (INDIA) LIMITED has informed the Exchange regarding 'Disclosure under Regulation 7(2) read with Regulation 6(2) of SEBI (Prohibition of Insider Trading) Regulations, 2015'.",30-Dec-2025 15:03:38,https://nsearchives.nseindia.com/corporate/GLOBE_30122025150313_291225Reg7BhavinParikhsigned.pdf,0.988,-0.024716553287981856,-0.06048491597175598,0.12693851806774162,Neutral
UNIPARTS,Uniparts India Limited,Trading Window,"Uniparts India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:59:39,https://nsearchives.nseindia.com/corporate/Earth_2018_30122025145929_Q325Trading_windowclosureUniparts.pdf,0.2023,0.0010989010989011056,0.017489276826381683,0.244828752090348,Negative
BLKASHYAP,B. L. Kashyap and Sons Limited,Bagging/Receiving of orders/contracts,B. L. Kashyap and Sons Limited has informed the Exchange about Bagging/Receiving of orders/contracts worth Rs. 364.07 crores,30-Dec-2025 14:58:33,https://nsearchives.nseindia.com/corporate/BLKASHYAP_30122025145820_BLK_Award.pdf,0.9847,0.12129917184265011,0.12219357490539551,0.000985731489959507,Neutral
MEP,MEP Infrastructure Developers Limited,Corporate Insolvency Resolution Process,MEP Infrastructure Developers Limited has informed the Exchange about Corporate Insolvency Resolution Process,30-Dec-2025 14:56:36,https://nsearchives.nseindia.com/corporate/MEP_30122025145619_PostFactoIntimationof20thCOCon_29Dec2025.pdf,-0.6486,-0.0015873015873015847,0.09507718682289124,0.4386726468633092,Negative
NUVOCO,Nuvoco Vistas Corporation Limited,Trading Window,"Nuvoco Vistas Corporation Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:54:07,https://nsearchives.nseindia.com/corporate/NUVOCO_30122025145355_SEIntimation.pdf,0.296,-0.07936507936507936,-0.08333239704370499,0.2627028249575505,Negative
SUNDRMFAST,Sundram Fasteners Limited,Trading Window,"Sundram Fasteners Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:53:18,https://nsearchives.nseindia.com/corporate/SUNDRMFAST_30122025145313_SFLSELetterTWCNotice30122025.pdf,0.9062,-0.055844155844155835,0.07333926856517792,0.06627780918401557,Neutral
JAMNAAUTO,Jamna Auto Industries Limited,Shareholders meeting,Jamna Auto Industries Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot,30-Dec-2025 14:52:48,https://nsearchives.nseindia.com/corporate/JAMNAAUTO_30122025145153_Intimation_of_Voting_Results.pdf,-0.0516,0.03233611626468769,0.001873999834060669,0.30596372246535086,Negative
RHL,Robust Hotels Limited,Trading Window,"Robust Hotels Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:49:04,https://nsearchives.nseindia.com/corporate/ROBUSTHOTELS_30122025144852_RHLNoticeclosuretradingsigneddec2025.pdf,0.8519,-0.02345238095238095,-0.21251648664474487,0.14484057453814006,Neutral
PRABHA,Prabha Energy Limited,Shareholders meeting,Prabha Energy Limited has informed the Exchange regarding Notice of Postal Ballot,30-Dec-2025 14:50:47,https://nsearchives.nseindia.com/corporate/PRABHAENR_30122025145037_Intimation.pdf,-0.25,-0.030097680097680088,-0.045353520661592484,0.3798561638083777,Negative
APEX,Apex Frozen Foods Limited,Trading Window,"Apex Frozen Foods Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:47:37,https://nsearchives.nseindia.com/corporate/APEX_30122025144710_Closure_of_trading_window__3_.pdf,-0.128,0.0035714285714285783,0.08261428773403168,0.3106190174094268,Negative
GTPL,GTPL Hathway Limited,Trading Window,"GTPL Hathway Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Dec-2025 14:46:51,https://nsearchives.nseindia.com/corporate/GTPLHL_30122025144635_Closure_of_Trading_Window.pdf,0.4215,0.03673469387755103,0.4146116375923157,0.08357048840668738,Neutral
